"fdcId","description","dataType","calories","protein","fat","carbs"
"171416","Salad dressing, french, home recipe","SR Legacy","631","0.1","70.2","3.4"
"171417","Salad dressing, home recipe, vinegar and oil","SR Legacy","449","0","50.1","2.5"
"171418","Salad dressing, mayonnaise, soybean oil, without salt","SR Legacy","717","1.1","79.4","2.7"
"171419","Salad dressing, french, cottonseed, oil, home recipe","SR Legacy","631","0.1","70.2","3.4"
"171420","Salad dressing, french dressing, fat-free","SR Legacy","132","0.2","0.27","32.1"
"171421","Oil, cocoa butter","SR Legacy","884","0","100","0"
"171422","Vegetable oil, palm kernel","SR Legacy","862","0","100","0"
"171423","Oil, poppyseed","SR Legacy","884","0","100","0"
"171424","Oil, tomatoseed","SR Legacy","884","0","100","0"
"171425","Oil, teaseed","SR Legacy","884","0","100","0"
"171426","Oil, soybean lecithin","SR Legacy","763","0","100","0"
"171427","Oil, hazelnut","SR Legacy","884","0","100","0"
"171428","Oil, babassu","SR Legacy","884","0","100","0"
"171429","Oil, sheanut","SR Legacy","884","0","100","0"
"171430","Oil, PAM cooking spray, original","SR Legacy","792","0.26","78.7","20.7"
"171431","Margarine, margarine-like vegetable oil spread, 67-70% fat, tub","SR Legacy","606","0.07","68.3","0.59"
"171432","Margarine, 80% fat, tub, CANOLA HARVEST Soft Spread (canola, palm and palm kernel oils)","SR Legacy","730","0.41","80.3","1.39"
"171433","Oil, cooking and salad, ENOVA, 80% diglycerides","SR Legacy","884","0","100","0"
"171434","Margarine-like, vegetable oil spread, approximately 37% fat, unspecified oils, with salt, with added vitamin D","SR Legacy","339","0.51","37.8","0.66"
"171435","Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D","SR Legacy","717","0.16","80.7","0.7"
"171436","Margarine, regular, 80% fat, composite, tub, with salt, with added vitamin D","SR Legacy","713","0.22","80.2","0.75"
"171437","Margarine-like, vegetable oil spread, 60% fat, stick, with salt, with added vitamin D","SR Legacy","537","0.12","60.4","0.69"
"171438","Oil, industrial, soy, low linolenic","SR Legacy","900","0","100","0"
"171439","Oil, industrial, soy, ultra low linolenic","SR Legacy","884","0","100","0"
"171440","Oil, industrial, soy, fully hydrogenated","SR Legacy","884","0","100","0"
"171441","Oil, industrial, cottonseed, fully hydrogenated","SR Legacy","884","0","100","0"
"171442","Oil, flaxseed, contains added sliced flaxseed","SR Legacy","878","0.37","99","0.39"
"171443","Mayonnaise, reduced fat, with olive oil","SR Legacy","361","0.37","40","0"
"171444","Salad dressing, mayonnaise-type, light","SR Legacy","158","0.65","10","16.4"
"171445","Chicken, broiler, rotisserie, BBQ, breast, meat only","SR Legacy","144","28","3.57","0"
"171446","Chicken, broilers or fryers, meat and skin and giblets and neck, stewed","SR Legacy","216","24.5","12.4","0.06"
"171447","Chicken, broilers or fryers, meat and skin, raw","SR Legacy","215","18.6","15.1","0"
"171448","Chicken, broilers or fryers, meat and skin, cooked, fried, batter","SR Legacy","289","22.5","17.4","9.42"
"171449","Chicken, broilers or fryers, meat and skin, cooked, fried, flour","SR Legacy","269","28.6","14.9","3.15"
"171450","Chicken, broilers or fryers, meat and skin, cooked, roasted","SR Legacy","239","27.3","13.6","0"
"171451","Chicken, broilers or fryers, meat only, cooked, stewed","SR Legacy","177","27.3","6.71","0"
"171452","Chicken, broilers or fryers, skin only, raw","SR Legacy","349","13.3","32.4","0"
"171453","Chicken, broilers or fryers, skin only, cooked, fried, batter","SR Legacy","394","10.3","28.8","23.2"
"171454","Chicken, broilers or fryers, skin only, cooked, fried, flour","SR Legacy","502","19.1","42.6","9.34"
"171455","Chicken, broilers or fryers, giblets, cooked, simmered","SR Legacy","157","27.2","4.5","0"
"171456","Chicken, gizzard, all classes, raw","SR Legacy","94","17.7","2.06","0"
"171457","Chicken, gizzard, all classes, cooked, simmered","SR Legacy","154","30.4","2.68","0"
"171458","Chicken, heart, all classes, raw","SR Legacy","153","15.6","9.33","0.71"
"171459","Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, batter","SR Legacy","277","23.6","15.4","9.5"
"171460","Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, flour","SR Legacy","246","30.4","12.1","1.82"
"171461","Chicken, broilers or fryers, light meat, meat and skin, cooked, roasted","SR Legacy","222","29","10.8","0"
"171462","Chicken, broilers or fryers, light meat, meat and skin, cooked, stewed","SR Legacy","201","26.1","9.97","0"
"171463","Chicken, broilers or fryers, dark meat, meat and skin, raw","SR Legacy","237","16.7","18.3","0"
"171464","Chicken, broilers or fryers, light meat, meat only, raw","SR Legacy","114","23.2","1.65","0"
"171465","Chicken, broilers or fryers, light meat, meat only, cooked, fried","SR Legacy","192","32.8","5.54","0.42"
"171466","Chicken, broilers or fryers, light meat, meat only, cooked, roasted","SR Legacy","173","30.9","4.51","0"
"171467","Chicken, broilers or fryers, light meat, meat only, cooked, stewed","SR Legacy","159","28.9","3.99","0"
"171468","Chicken, broilers or fryers, separable fat, raw","SR Legacy","629","3.73","68","0"
"171469","Chicken, broilers or fryers, back, meat and skin, raw","SR Legacy","319","14","28.7","0"
"171470","Chicken, broilers or fryers, back, meat and skin, cooked, fried, batter","SR Legacy","331","22","21.9","10.2"
"171471","Chicken, broilers or fryers, back, meat and skin, cooked, fried, flour","SR Legacy","331","27.8","20.7","6.5"
"171472","Chicken, broilers or fryers, back, meat only, cooked, roasted","SR Legacy","239","28.2","13.2","0"
"171473","Chicken, broilers or fryers, back, meat only, cooked, stewed","SR Legacy","209","25.3","11.2","0"
"171474","Chicken, broilers or fryers, breast, meat and skin, raw","SR Legacy","172","20.8","9.25","0"
"171475","Chicken, broilers or fryers, breast, meat and skin, cooked, fried, batter","SR Legacy","260","24.8","13.2","8.99"
"171476","Chicken, broilers or fryers, breast, meat and skin, cooked, fried, flour","SR Legacy","222","31.8","8.87","1.64"
"171477","Chicken, broilers or fryers, breast, meat only, cooked, roasted","SR Legacy","165","31","3.57","0"
"171478","Chicken, broilers or fryers, breast, meat only, cooked, stewed","SR Legacy","151","29","3.03","0"
"171479","Turkey, whole, meat and skin, cooked, roasted","SR Legacy","189","28.6","7.39","0.06"
"171480","Turkey, whole, meat only, raw","SR Legacy","115","22.6","1.93","0.14"
"171481","Turkey, whole, meat only, cooked, roasted","SR Legacy","159","29.1","3.84","0"
"171482","Turkey, whole, skin (light and dark), raw","SR Legacy","407","13","38.9","0.16"
"171483","Turkey, all classes, gizzard, cooked, simmered","SR Legacy","155","26.4","4.64","0"
"171484","Turkey, all classes, heart, raw","SR Legacy","140","16.7","7.44","0.4"
"171485","Turkey, all classes, heart, cooked, simmered","SR Legacy","174","24.9","7.52","0"
"171486","Turkey, all classes, liver, raw","SR Legacy","128","18.3","5.5","0"
"171487","Turkey, all classes, liver, cooked, simmered","SR Legacy","189","27","8.18","0"
"171488","Turkey, dark meat, meat and skin, raw","SR Legacy","166","19.8","8.97","0.15"
"171489","Turkey, whole, dark meat, meat and skin, cooked, roasted","SR Legacy","206","27.3","9.95","0.07"
"171490","Turkey, whole, light meat, raw","SR Legacy","114","23.7","1.48","0.14"
"171491","Turkey, all classes, light meat, cooked, roasted","SR Legacy","147","30.1","2.08","0"
"171492","Turkey, all classes, breast, meat and skin, cooked, roasted","SR Legacy","189","28.7","7.41","0"
"171493","Turkey, all classes, leg, meat and skin, raw","SR Legacy","144","19.5","6.72","0"
"171494","Turkey, all classes, leg, meat and skin, cooked, roasted","SR Legacy","208","27.9","9.82","0"
"171495","Turkey, all classes, wing, meat and skin, raw","SR Legacy","197","20.2","12.3","0"
"171496","Turkey, whole, breast, meat only, cooked, roasted","SR Legacy","147","30.1","2.08","0"
"171497","Turkey, whole, wing, meat only, raw","SR Legacy","115","23.7","1.48","0.14"
"171498","Turkey, whole, wing, meat only, cooked, roasted","SR Legacy","147","30.1","2.08","0"
"171499","Turkey, young hen, skin only, cooked, roasted","SR Legacy","482","19","44.4","0"
"171500","Turkey and gravy, frozen","SR Legacy","67","5.88","2.63","4.61"
"171501","Turkey breast, pre-basted, meat and skin, cooked, roasted","SR Legacy","126","22.2","3.46","0"
"171502","Turkey thigh, pre-basted, meat and skin, cooked, roasted","SR Legacy","157","18.8","8.54","0"
"171503","Turkey roast, boneless, frozen, seasoned, light and dark meat, raw","SR Legacy","120","17.6","2.2","6.4"
"171504","Turkey, mechanically deboned, from turkey frames, raw","SR Legacy","201","13.3","16","0"
"171505","Turkey, Ground, raw","SR Legacy","148","19.7","7.66","0"
"171506","Turkey, Ground, cooked","SR Legacy","203","27.4","10.4","0"
"171507","Chicken, cornish game hens, meat and skin, raw","SR Legacy","200","17.2","14","0"
"171508","Chicken, wing, frozen, glazed, barbecue flavored, heated (microwave)","SR Legacy","248","25.3","13.9","3.84"
"171509","Chicken, broilers or fryers, breast, skinless, boneless, meat only, with added solution, raw","SR Legacy","108","20.3","3","0"
"171510","Duck, young duckling, domesticated, White Pekin, breast, meat and skin, boneless, cooked, roasted","SR Legacy","202","24.5","10.8","0"
"171511","Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled","SR Legacy","140","27.6","2.5","0"
"171512","Chicken patty, frozen, uncooked","SR Legacy","292","14.3","20","13.6"
"171513","Chicken patty, frozen, cooked","SR Legacy","287","14.8","19.6","12.8"
"171514","Chicken breast tenders, breaded, cooked, microwaved","SR Legacy","252","16.4","12.9","17.6"
"171515","Chicken breast tenders, breaded, uncooked","SR Legacy","263","14.7","15.8","15"
"171516","Chicken, broiler, rotisserie, BBQ, wing, meat only","SR Legacy","186","28.3","7.79","0.54"
"171517","Chicken, broilers or fryers, rotisserie, original seasoning, back, meat only, cooked","SR Legacy","205","25.3","11.5","0"
"171518","Chicken, broilers or fryers, rotisserie, original seasoning, breast, meat only, cooked","SR Legacy","137","28","2.79","0"
"171519","Chicken, broilers or fryers, drumstick, rotisserie, original seasoning, meat only, cooked","SR Legacy","176","28.7","6.81","0"
"171520","Chicken, broilers or fryers, rotisserie, original seasoning, skin only, cooked","SR Legacy","406","17.7","37.2","0.11"
"171521","Chicken, broilers or fryers,  rotisserie, original seasoning, drumstick, meat and skin, cooked","SR Legacy","215","26.9","12","0.02"
"171522","Chicken, broilers or fryers, rotisserie, original seasoning, thigh, meat and skin, cooked","SR Legacy","233","22.9","15.7","0.02"
"171523","Chicken, broilers or fryers, rotisserie, original seasoning, wing, meat and skin, cooked","SR Legacy","266","24.3","18.8","0.04"
"171524","Chicken, broiler, rotisserie, BBQ, skin","SR Legacy","378","15.2","35.2","0.7"
"171525","Turkey, drumstick, from whole bird, meat only, with added solution, raw","SR Legacy","115","19.3","4.12","0.15"
"171526","Turkey, wing, from whole bird, meat only, with added solution, raw","SR Legacy","102","21.5","1.66","0.14"
"171527","Turkey, wing, from whole bird, meat only, with added solution, roasted","SR Legacy","127","27","2.08","0"
"171528","Turkey, retail parts, breast, meat and skin, raw","SR Legacy","155","21.9","7.45","0"
"171529","Turkey, retail parts, breast, meat and skin, cooked, roasted","SR Legacy","164","29","5.33","0.05"
"171530","Turkey, drumstick, from whole bird, meat only, roasted","SR Legacy","139","30.1","2.08","0"
"171531","Turkey, thigh, from whole bird, meat only, raw","SR Legacy","108","21.3","2.5","0.15"
"171532","Turkey, thigh, from whole bird, meat only, roasted","SR Legacy","165","27.7","6.04","0"
"171533","Turkey, retail parts, thigh, meat and skin, raw","SR Legacy","161","19.5","9.16","0"
"171534","Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, grilled","SR Legacy","151","30.5","3.17","0"
"171535","Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, braised","SR Legacy","145","28.2","3.61","0"
"171536","Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, grilled","SR Legacy","148","29.5","3.39","0"
"171537","Soup, cream of asparagus, canned, condensed","SR Legacy","69","1.82","3.26","8.52"
"171538","Soup, beef broth or bouillon canned, ready-to-serve","SR Legacy","7","1.14","0.22","0.04"
"171539","Soup, beef noodle, canned, condensed","SR Legacy","67","3.85","2.46","7.16"
"171540","Soup, cream of celery, canned, condensed","SR Legacy","72","1.32","4.46","7.03"
"171541","Soup, cheese, canned, condensed","SR Legacy","82","0.8","3.92","11.3"
"171542","Soup, chicken broth, canned, condensed","SR Legacy","31","4.42","1.04","0.75"
"171543","Soup, chicken noodle, canned, condensed","SR Legacy","48","2.37","1.55","6.07"
"171544","Soup, chicken rice, canned, chunky, ready-to-serve","SR Legacy","53","5.11","1.33","5.41"
"171545","Soup, chicken with rice, canned, condensed","SR Legacy","68","1.84","1.56","11.6"
"171546","Soup, chicken and vegetable, canned, ready-to-serve","SR Legacy","33","1.97","0.73","4.68"
"171547","Soup, clam chowder, new england, canned, condensed","SR Legacy","72","3.17","2.06","10.3"
"171548","Soup, beef broth bouillon and consomme, canned, condensed","SR Legacy","11","2.52","0","0.32"
"171549","Soup, lentil with ham, canned, ready-to-serve","SR Legacy","56","3.74","1.12","8.16"
"171550","Soup, minestrone, canned, chunky, ready-to-serve","SR Legacy","53","2.13","1.17","8.64"
"171551","Soup, onion, canned, condensed","SR Legacy","46","3.06","1.42","6.68"
"171552","Soup, cream of onion, canned, condensed","SR Legacy","88","2.2","4.2","10.4"
"171553","Soup, oyster stew, canned, condensed","SR Legacy","48","1.72","3.13","3.32"
"171554","Soup, pea, green, canned, condensed","SR Legacy","125","6.54","2.23","20.2"
"171555","Soup, pea, split with ham, canned, chunky, ready-to-serve","SR Legacy","77","4.62","1.66","11.2"
"171556","CAMPBELL'S, Chicken Noodle Soup, condensed","SR Legacy","47","2.37","1.53","5.97"
"171557","Soup, tomato rice, canned, condensed","SR Legacy","93","1.64","2.12","17.1"
"171558","Soup, turkey, chunky, canned, ready-to-serve","SR Legacy","57","4.33","1.87","5.96"
"171559","Soup, chunky vegetable, canned, ready-to-serve","SR Legacy","39","1.14","0.36","7.9"
"171560","Soup, beef broth or bouillon, powder, dry","SR Legacy","213","16","8.89","17.4"
"171561","Soup, beef broth, cubed, dry","SR Legacy","170","17.3","4","16.1"
"171562","Soup, chicken broth or bouillon, dry","SR Legacy","267","16.7","13.9","18"
"171563","Soup, chicken broth cubes, dry","SR Legacy","198","14.6","4.7","23.5"
"171564","Gravy, beef, canned, ready-to-serve","SR Legacy","53","3.75","2.36","4.81"
"171565","Gravy, brown, dry","SR Legacy","367","10.7","9.61","59.4"
"171566","Gravy, chicken, canned or bottled, ready-to-serve","SR Legacy","48","0.71","2.62","5.29"
"171567","Gravy, chicken, dry","SR Legacy","381","11.3","9.73","62.1"
"171568","Gravy, turkey, canned, ready-to-serve","SR Legacy","51","2.6","2.1","5.1"
"171569","Gravy, turkey, dry","SR Legacy","367","10.4","7.19","65.1"
"171570","Gravy, unspecified type, dry","SR Legacy","344","13","8","58"
"171571","Soup, chicken noodle, dry, mix","SR Legacy","377","15.4","6.51","62.3"
"171572","Soup, beef mushroom, canned, prepared with equal volume water","SR Legacy","30","2.37","1.23","2.6"
"171573","Soup, chicken mushroom, canned, prepared with equal volume water","SR Legacy","54","1.8","3.75","3.8"
"171574","Soup, tomato bisque, canned, prepared with equal volume water","SR Legacy","50","0.92","1.02","9.6"
"171575","Sauce, peanut, made from coconut, water, sugar, peanuts","SR Legacy","179","2.02","6.34","28.5"
"171576","SMART SOUP, Santa Fe Corn Chowder","SR Legacy","55","2","0.71","11.2"
"171577","SMART SOUP, French Lentil","SR Legacy","53","2.9","1.06","9.5"
"171578","SMART SOUP, Greek Minestrone","SR Legacy","40","1.7","0.53","8.4"
"171579","Sauce, pesto, ready-to-serve, refrigerated","SR Legacy","418","9.83","37.6","10.1"
"171580","Sauce, pesto, ready-to-serve, shelf stable","SR Legacy","426","5","42.4","6.14"
"171581","Sauce, pesto, BUITONI, pesto with basil, ready-to-serve, refrigerated","SR Legacy","418","9.83","37.6","10.1"
"171582","Sauce, pesto, CLASSICO, basil pesto, ready-to-serve","SR Legacy","372","4.16","36.4","6.93"
"171583","Soup, vegetable broth, ready to serve","SR Legacy","5","0.24","0.07","0.93"
"171584","Sauce, cheese sauce mix, dry","SR Legacy","438","7.68","18.3","60.5"
"171585","Soup, chicken corn chowder, chunky, ready-to-serve, single brand","SR Legacy","99","3.1","6.3","7.5"
"171586","Soup, bean with bacon, condensed, single brand","SR Legacy","117","6.5","2.1","18"
"171587","Soup, tomato, canned, condensed, reduced sodium","SR Legacy","65","1.61","0.56","13.4"
"171588","Gravy, brown instant, dry","SR Legacy","380","8.53","11.8","59.8"
"171589","Gravy, instant beef, dry","SR Legacy","369","9.8","9.48","61.1"
"171590","Gravy, instant turkey, dry","SR Legacy","409","11.7","14.7","57.6"
